id,sponsor,venue,place,city/town,state/country,physical_description,occasion,notes,call_number,date,location,currency,currency_symbol,status,page_count,dish_count
23427,JERUSALEM CHAPTER NO 8 R.A.M.,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET;ILL;COL;4X7.25;,ANNIVERSARY;,MASONIC ORGANIZATION;FRENCH MENU;NAMES LISTED;,1899-382,1899-04-22,Jerusalem Chapter No 8 R.A.M.,,,complete,8,24
23432,Eastern Hotel,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 5.5X8.5;,OTHER (DAILY MENU);,SPECIAL ITEMS HANDWRITTEN IN FADED VIOLET INK; INCLUDES PRICED WINE LIST; DECORATIVE BORDER;,1900-167,1900-01-11,Eastern Hotel,Dollars,$,complete,3,257
23450,PHI ALPHA SIGMA FRATERNITY ALPHA AND GAMMA CHAPTERS,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; 4.5 X 6.5;,ANNIVERSARY;,WINES; LIST OF MEMBERS; TOASTS; FROM LIST OF MEMBERS THIS APPEARS TO BE A MEDICAL FRATERNITY;,1899-356,1899-04-14,Phi Alpha Sigma Fraternity  Alpha And Gamma Chapters,,,complete,8,21
23451,BRANDES BROS. LADIES' AND GENTS' RESTAURANT AND LUNCH ROOM,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 6.5X10.5;,,A LA CARTE MENU; PRICED WINE LIST;,1900-413,1900-01-19,Brandes Bros. Ladies' And Gents' Restaurant And Lunch Room;,Dollars,$,complete,2,46
23458,PENATAQUIT CORINTHIAN YACHT CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 5 X 7;,ANNIVERSARY;,ORNAMENTAL BORDER; RED AND BLUE CLUB CREST;,1899-161,1899-02-01,Penataquit Corinthian Yacht Club,,,complete,4,20
23479,LOWELL LUNCH,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 5.6X7;,,A LA CARTE MENU; DECORATIVE BORDER; [DATE INFO SUPPLIED BY FEB];,1907-512,1907-05-16,Lowell Lunch,Dollars,$,complete,2,95
23488,CAZENOVIA ALUMNI ASSOCIATION OF NEW YORK AND VICINITY,EDUC;,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 3.5 X 5.5;,ANNIVERSARY(?);,ILLUSTRATION OF BUILDING PLAQUE OF FRAUNCES TAVERN;,1906-237,1906-02-23,Cazenovia Alumni Association Of New York And Vicinity,,,complete,2,13
23491,AMHERST ALUMNI,EDUC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 4.5X5.5;,OTHER (REUNION);,INCLUDES PRICED WINE LIST; DRAWING ON COVER;,1898-053,1898-01-20,Amherst Alumni,Dollars,$,complete,4,39
23492,NEW YORK ASSOCIATION OF THE ALUMNI OF PHILIPS EXETER ACADEMY,EDUC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 5X8;,OTHER (REUNION);,INCLUDES WINES SERVED WITH EACH COURSE; OFFICERS & EXECUTIVE COMMITTE LISTED; SEALS ON COVER & BACK PAGE;,1896-077,1896-04-10,New York Association Of The Alumni Of Philips Exeter Academy,,,complete,4,20
23504,MR. J.P.SMITH,COM,"NEW YORK, NY",NEW YORK,NY,FOLDER; 3.5X5,,ROSETTE ATTACHED TO TOP FRONT,1889-013,1889-01-26,Mr. J.P.Smith,,,complete,4,26
23517,HENRY VAN SCHAICK,EDUC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; 4X6;,ANNIVERSARY;,CLASS NAMES LISTED WITH DECEASED MEMBERS INDICATED; THOSE PRESENT LISTED;,1894-063,1894-05-29,Henry Van Schaick,,,complete,4,26
23520,MRS.W.D.SLOANE,OTHER;(PRIVATE);,"NEW YORK, NY",NEW YORK,NY,CARD;3.5X5.25;,OTHER;(DINNER DANCE);,"HANDWRITTEN NOTE ON BACK,MRS.W.D.SLOANE'S DINNER DANCE.640FIFTH AVE;MENU IN FRENCH;CHAMPAGNE;",1899-141,1899-01-20,Mrs.W.D.Sloane,,,complete,2,13
23530,South Ferry Hotel,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 8X11;,,"[DATE INFO SUPPLIED BY FEB]; ILLUSTRATION OF HOTEL ON COVER; PRICED WINE LIST ON BACK COVER; ""LADIES' AND GENTS' DINING ROOM UP-STAIRS;""",1900-775,1900-02-06,South Ferry Hotel,Dollars,$,complete,4,68
23531,SENATE OF THE STATE OF NEW JERSEY,GOVT;,"NEW YORK, NY",NEW YORK,NY,FOLDER; 5.5 X 7.25;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED; MENU IN FRENCH;,1907-461,1907-04-29,Senate Of The State Of New Jersey,,,complete,4,16
23532,HOTEL PARK VIEW,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD;6.25X10.5;,DAILY MENU;,"EACH BREAKFAST COMBINATION ITEMS NUMBERED,TWO NUMBER 11 WERE PRINTED,ONE CORRECTED BY HAND TO 11 1/2;DATE AND HOTEL NAME HANDWRITTEN;",1900-723,1900-02-05,Hotel Park View,Dollars,$,complete,2,40
23533,NEW YORK CITY POLICE ENDOWMENT ASSOCIATION,PROF;,"NEW YORK, NY",NEW YORK,NY,BOOKLET;ILL;COL;5.25X8;,ANNIVERSARY;,WINES;TOASTS;BOUND BY MULTIPLE YARNS AT SIDE;DESIGN AND SEAL ON FRONT COVER;NAKED CHILDREN WITH HALF APRONS CARRYING TRAYS OF FOOD;THE YEAR 1900 FRAMED WITH DECORATIONS ON BACK COVER;LIST OF GUESTS WITH SEATING INFORMATION;,1900-721,1900-02-05,New York City Police Endowment Association,,,complete,24,30
23537,CRAFTSMAN CLUB,SOCIAL,"NEW YORK, NY",NEW YORK,NY,BOOKLET; RIBBON TRIM; COL; 4.5 X 6.75;,COMPLIMENTARY/TESTIMONIAL,LIST OF OFFICERS & DINNER COMMITTEE NOTED;,1896-194,1896-10-29,Craftsman Club,,,complete,8,21
23541,COSMOPOLITAN CLUB,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 4.5X7;,OTHER (ANNIVERSARY);,INCLUDES WINES SERVED WITH EACH COURSE; SILK RIBBON ATTACHMENT,1895-130,1895-07-12,Cosmopolitan Club,,,complete,2,26
23547,AMERICAN ASSOCIATION OF PUBLIC ACCOUNTANTS,PROF;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 6.5X9.5;,ANNIVERSARY;,"WINES LISTED; MENU IN COMBINATION OF FRENCH AND ENGLISH; QUOTES THROUGHOUT; SWEET ILLUSTRATION OF A FLOWER GIRL; HONORARY GUESTS, POST PRANDIAL, MUSIC AND BANQUET AND RECEPTION COMMITTEES LISTED;",1905-758,1905-10-17,American Association Of Public Accountants,,,complete,12,23
23559,DOWNTOWN CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 6X9.5;,OTHER (DAILY MENU);,"EXTRACT FROM HOUSE RULES: ""SERVANTS MUST NOT BE FEED. AN EMPLOYEE OF THE CLUB WHO RECEIVES A FEE OR GRATUITY IN ANY FORM FROM A MEMBER OR VISITOR WILL BE DISMISSED;""",1900-644,1900-01-31,Downtown Club,Dollars,$,complete,4,221
23565,WALDORF-ASTORIA HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 6X9;,OTHER (DAILY HOTEL MENU);,PRICED A LA CARTE MENU; (DATE INFO SUPPLIED BY FLB);,1900-639,1900-01-30,Waldorf Astoria Hotel,Dollars,$,complete,2,154
23573,CANTON OHIO SOCIETY OF NEW YORK,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 6.25X9;,ANNUAL;,"LIST OF OFFICERS,& COMMITTEES INCLUDED;",1905-323,1905-04-29,Canton (Ohio) Society Of New York,,,complete,8,17
23581,COLLEGIATE CLUB,PATR;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 5.5 X 7.25;,ANNIVERSARY;,ILLUSTRATION OF FLAGS; SPEECHES;,1907-963,1907-11-11,Collegiate Club,,,complete,8,17
23584,NEW YORK FREE TRADE CLUB,COM,"NEW YORK, NY",NEW YORK,NY,CARD; 4.75X8.25,OTHER,"MENU IN FRENCH,TOASTS LISTED ON BACK",1885-006,1885-02-23,New York Free Trade Club,,,complete,2,25
23586,FRATERBAK UNION OF ANOINTED HIGH PRIESTS OF THE STATE OF NEW YORK,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 4.25 X 6.25;,ANNIVERSARY;,FRENCH; TOASTS; FLOWERS AND MASONIC PRIEST ON COVER;,1898-189,1898-05-31,Fraternal Union Of Anointed High Priests Of The State Of New York,,,complete,4,15
23598,HEAD HALLMEN'S ASSOCIATION,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; 4X6;,[ANNIV?];,"WINES LISTED WITH COURSE; MEMBERS LISTED, ""COLORED"" NOTED BY FEB;",1905-444,1905-06-10,Head Hallmen's Association,,,complete,8,22
23610,Louis Sherry,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSHEET; 5.25X8.0;,,"FRENCH AND ENGLISH MENU; SPECIAL NOTICE:  A ""DINER DE LUXE"" WILL BE SERVED EVERY SUNDAY EVENING AT $3.00.  OPERA SUPPER EVERY EVENING AT $1.50.",1900-735,1900-02-04,Louis Sherry,Dollars,$,complete,2,119
23616,STATIONERS' BOARD OF TRADE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 3.25 x 5.25;,,FRENCH,1890-025,1890-01-30,Stationers' Board Of Trade,,,complete,2,22
23633,NATIONAL CARRIAGE & HARNESS DEALERS' ASSOCIATION,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 4X5.5;,ANNIVERSARY;,WINES SERVED WITH INDIVIDUAL COURSES; TOASTS; AMERICAN FLAG ON COVER;,1899-629,1899-10-18,National Carriage & Harness Dealers' Association,,,complete,4,25
23634,THE HOLLAND SOCIETY OF NEW YORK,PATR;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 7 X 11;,0THER [COMMEMORATIVE],DRAWINGS OF FAMOUS DUTCHMEN; DUTCH; SPEECHES LISTED IN ENGLISH; MUSIC; THREE COPIES;,1892-011,1892-01-14,The Holland Society Of New York,,,complete,4,33
23644,HOME-MADE HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER;ILL;6X9.5;,DAILY;,"MISCELLANEOUS DECORATIONS ON FRONT COVER;MANY HANDWRITTEN ITEMS AROUND SIDES,TOP,BACK,WHEREVER SPACE WAS FOUND;MANY PRICES RAISED BY HAND;OPEN ALL NIGHT;",1900-719,1900-02-05,Home Made Hotel,Dollars,$,complete,4,280
23656,THE WINDSOR,,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; 4.25X6.5;,,ENGRAVED SEAL,1895-097,1895-05-22,The Windsor,,,complete,2,11
23669,WESTCHESTER POLO TEAM,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 6.5X9;,,FRENCH & ENGLISH; PHOTO OF MOUNTED POLO PLAYER ON COVER;,1895-180,1895-11-14,Rockaway Polo Team,Dollars,$,complete,4,155
23687,GALLATIN HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 3.5X6.5;,,PHOTO OF HOTEL; BACK OF CARD CAN BE USED AS A POST CARD;,1907-192,1907-02-10,Hotel Gallatin,Dollars,$,complete,2,17
23690,SOUTHERN BERKSHIRE SOCIETY OF NEW YORK,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER;5 X 7.25; ILLUS;,OTHER (ANNIV);,WILDFLOWER ILLUSTRATION; AFTER DINNER PROGRAM;,1895-030,1895-02-05,Southern Berkshire Society Of New York,,,complete,4,18
23720,BROOKLYN TABERNACLE SUNDAY SCHOOL ASSOCIATION,REL;,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; 5.5 X 7;,ANNIVERSARY;,YELLOW; LIST OF MEMBERS; VERSES ON REAR COVER;,1899-446,1899-05-31,Brooklyn Tabernacle Sunday School Association,,,complete,4,18
23728,NEW YORK CITY,GOVT(?);,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 4.25 X 6.5;,OTHER (COMMEMOATION);,CHAMPAGNE; ILLUSTRATION OF FERRYBOAT;,1905-408,1905-05-20,New York City,,,complete,4,13
23738,NEW YORK ASSOCIATION OF OBERLIN ALUMNI,EDUC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 6X6.5;,ANNIVERSARY;,"PHOTO OF OBERLIN COLLEGE ON COVER; PROGRAM, OFFICERS AND RECEPTION COMMITTEE LISTED;",1905-280,1905-04-14,New York Association Of Oberlin Alumni,,,complete,12,14
23740,THE NATIONAL FEDERATION OF AMERICA,PATRIOTIC?,"NEW YORK, NY",NEW YORK,NY,FOLDER; 5X7.25;,COMPLIMENTARY/TESTIMONIAL,MENU IN FRENCH; LIST OF VARIOUS TOASTS;,1891-126,1891-12-08,The National Federation Of America,,,complete,4,20
23742,USMA,MIL;,"NEW YORK, NY",NEW YORK,NY,4 PAGE BOOKLET;ILLUS COVER;RIBBON TRIM;6 X 8;,FAREWELL BANQUET,"MENU IN SPANISH;SEPARATE PAGES FOR OFFICERS,COMMITTEE & PROGRAM;",1890-073,1890-06-12,Usma,,,complete,12,25
23744,BRITISHSCHOOLS AND UNIVERSITIES CLUB OF NEW YORK,PATR;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 4 X 7;,ANNIVERSARY;,MENU IN FRENCH; TOASTS; MUSIC; BRITISH CREST AND FLAG;,1906-805,1906-11-09,British Schools And Universities Club Of New York,,,complete,16,19
23746,AMEN CORNER,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; 12X16;,ANNIVERSARY;,WINES LISTED; MENU IS IN FORM OF A HUMOROUS NEWSPAPER; MEMBERS LISTED;,1907-197,1907-02-09,Amen Corner,,,complete,8,25
23769,FLATIRON RESAURANT AND CAFE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 3 X 11;,,PRICED MENU; PRICED WINE LIST ON BACK; FACSIMILE OF CHECK;,1906-981,1906-12-21,Flat Iron Resaurant And Cafe,Dollars,$,complete,2,129
23789,INDEPENDENCE LEAGUE COUNTY COMMITTEE OF NEW YORK,POLIT;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 6 X 9;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED; PHOTO OF W.R. HEARST; DINNER ALSO IN CELEBRATION OF JEFFERSON DAY; QUOTES BY THOMAS JEFFERSON; TOASTS;,1907-379,1907-04-13,Independence League County Committee Of New York,,,complete,10,21
23792,EASTERN HOTEL RESTAURANT AND CAFE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLLUS; 5.5X8.5;,,[DATE INFO SUPPLIED BY FEB]; SPECIALS HANDWRITTEN IN FADED LAVENDAR INK; PRICED WINE LIST ON BACK OF MENU;,1900-772,1900-02-06,Eastern Hotel Restaurant And Cafe,Dollars,$,complete,4,265
23793,MERCHANTS IN DRY GOODS TRADE,PROF;,"NEW YORK, NY",NEW YORK,NY,2 CARDS JOINED BY RIBBONS; ILLUS;6.5X8.75;,COMPLIMENTARY/TESTIMONIAL,SEPARATE PAGE WITH COMPLETE SEATING PLAN;,1894-120,1894-12-13,Merchants In Dry Goods Trade,,,complete,4,21
23802,SUPERINTENDENT INSPECTORS AND CAPTAINS OF POLICE OF NEW YORK CITY,PROF,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILL; COL; 5X7.5,ANNUAL DINNER,MENU IN FRENCH; MEMBERS LISTED,1891-008,1891-01-26,Superintendent Inspectors And Captains Of Police Of New York City,,,complete,4,24
23808,ADOLPH WALDHEIM'S,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER;6X9.25;,DAILY;,DATE HANDWRITTEN;,1900-830,1900-02-09,Adolph Waldheim's,Dollars,$,complete,4,74
23819,SECOND DISTRICT DENTAL SOCIETY AND PROFESSIONAL FRIENDS,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; 5X9;,COMPLIMENTARY/TESTIMONIAL,"WINE LISTED; MENU IN FRENCH; OFFICERS, COMMITTEES AND TOASTS LISTED;",1906-833,1906-11-17,Second District Dental Society And Professional Friends,,,complete,6,34
23831,CHRYSANTHEMUM CLUB,[SOC?];,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 4.5X7;,COMPLIMENTARY/TESTIMONIAL,"MENU WRITTEN IN FORM OF PRESCRIPTION: HOTEL LISTED AS ""DISPENSING CHEMIST;""",1898-375,1898-12-03,Chrysanthemum Club,,,complete,2,23
23835,"SHOE MANUFACTURERS ASSOCIATION OF NEW YORK CITY, THE",PROF;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; 6 X 9;,ANNIVERSARY (?);,MENU IN FRENCH; TOASTS;,1906-174,1906-02-15,"Shoe Manufacturers Association Of New York City, The",,,complete,8,29
23871,PATRIA CLUB OF NEW YORK,PATR;,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; ILLUS; 5.5 X 7;,ANNIVERSARY;,EMBOSSED AMERICAN FLAG ON COVER;,1905-261,1905-04-07,Patria Club Of New York,,,complete,8,16
23877,BELLECLAIRE CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 5.6X8.6;,,INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; [PLACE INFO SUPPLIED BY FEB]; PHOTOGRAPH ON COVER OF YOUNG WOMAN WITH ELABORATE HAIRDO; SILVER DECORATION;,1906-350,1906-03-31,Belleclaire Club,,,complete,4,29
23883,HOME MADE LUNCH ROOM,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD;7X11;,,,1900-720,1900-02-05,Home Made Lunch Room,Dollars,$,complete,2,71
23896,SHEET METAL WARE MANUFACTURERS,PROF;,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; COL; 5.5 X 7.25;,ANNIVERSARY;,"WINES WITH EACH COURSE; MENU IN FRENCH; ILLUSTRATION OF ""BATHING BEAUTY:""",1907-406,1907-04-17,Sheet Metal Ware Manufacturers,,,complete,2,20
23906,SQUADRON A,MIL;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 4.75 X 7;,ANNIVERSARY;,FRENCH; PHOTO OF OFFICER ON COVER; DRAWING OF ARMORY;,1898137,1898-04-02,Squadron A,,,complete,4,23
23913,HOTEL LINCOLN,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7.0X12.0;,,PRICE MENU; PRICED WINE LIST;,1900-470,1900-01-23,Hotel Lincoln,Dollars,$,complete,4,549
23921,LYDIA F. WADLEIGH AAOCIATION,SOC(?);,"NEW YORK, NY",NEW YORK,NY,BOOKLET; 5 X 6.75;,ANNIVERSARY;,FRENCH; ORNAMENTAL LETTER; RED CORD;,1899-165,1899-02-04,Lydia F. Wadleigh Aaociation,,,complete,10,13
23923,CHAMBRE DE COMMERCE FRANCAISE DE NEW YORK,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER;PHOTO OF LOCOMOTIVE;8X10;,COMPLIMENTARY/TESTIMONIAL,INVITATION & MENU ALL IN FRENCH;,1905-325,1905-04-30,Chambre De Commerce Francaise De New York,,,complete,4,19
23937,SAINT DAVID'S SOCIETY OF THE STATE OF NEW YORK,PAT;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 6.5X9;,ANNIVERSARY;,"MENU IN WELSH & ENGLISH; MUSICAL PROGRAM, TOASTS, SONG SHEET; INDIVIDUAL PORTRAITS OF ALL OFFICERS & STEWARDS; COMMITTEES LISTED; DRAGON ON COVER;",1898-117,1898-03-01,Saint David's Society Of The State Of New York,,,complete,18,35
23941,SILSBE & SON OYSTER-HOUSE AND RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER;7X14;,DAILY;,OPPOSITE MACY'S;DATE HANDWRITTEN;,1901-902,1901-04-12,Silsbe & Son Oyster House And Restaurant,Dollars,$,complete,4,457
23950,SPENCER DINING HALL CO.,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 6 X 10;,,"PRICED MENU; MUCH EMPHASIS ON PURITY; ILLUSTRATION OF COFFEE URNS, RED PRINT; DATE NOTED BY FEB;",1905-396,1905-05-17,Spencer Dining Hall Co.,Dollars,$,complete,4,112
23960,ST.GEORGE'S SOCIETY OF NEW YORK,RELIG;,"NEW YORK, NY",NEW YORK,NY,BOOKLET;ILL;COL;5.5X7.25;,,EMBLEM;TOASTS;SONG WORDS PRINTED;,1901-980,1901-04-23,St.George's Society Of New York,,,complete,12,22
23973,ROANOKE ASSOCIATES,PATR;,"NEW YORK, NY",NEW YORK,NY,BOOKLET;ILL;COL;6X9;,ANNIVERSARY;,"MENU ITEMS ON DIFFERENT PAGES;WINES SERVED;BATTLE ILLUSTRATIONS,MAP OF OPERATIONS AT ROANOKE ISLAND,PROGRAM,NAMES,SONGS,POEMS LISTED;",1897-040,1897-02-08,Roanoke Associates,,,complete,10,30
23982,INITIALS L.S AND M.E.S.,,"NEW YORK, NY",NEW YORK,NY,CARD; DECORATED; 4.25X7;,,FRENCH; BORDERED WITH SILK FRINGE; FRENCH; ENCLOSED IN WHITE PAPER;,1888-038,1888-04-11,Initials L.S And M.E.S.,,,complete,1,27
23984,NEW YORK COMMANDERY OF THE MILITARY ORDER OF THE LOYAL LEGION OF THE UNITED STATES,MIL;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 5.5X7.5;,COMPLIMENTARY/TESTIMONIAL,FRENCH; INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; EACH ITEM ON MENU FOLLOWED BY LITERARY QUOTATION; FULL PAGE DESCRIPTION OF GEN. PORTER'S MILITARY CAREER; PHOTOGRAPH ON COVER; USA & FRENCH FLAGS ON COVER; SILK RIBBON ATTACHMENTS;,1897-127,1897-04-22,New York Commandery Of The Military Order Of The Loyal Legion Of The United States,,,complete,10,28
23986,Ye Olde Dutch Tavern,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 7 X 12;,,PRICED WINE LIST AND MENU;,1907-169,1907-01-01,Ye Olde Dutch Tavern,Dollars,$,complete,2,243
23993,RAFAEL PEON Y LOZA,OTHER;(PERSONAL);,"NEW YORK, NY",NEW YORK,NY,FOLDER;ILL;COL;5.5X7;,COMPLIMENTARY/TESTIMONIAL,CROSSED US AND MEXICAN FLAGS;WINES SERVED;FRENCH MENU;,1899-551,1899-08-17,Rafael Peon Y Loza,,,complete,4,30
23998,THE COLONIAL CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET JOINED BY RIBBON;ILLUS; COL; PHOTOS ON COVER; 7.5 X 10.25;,ANNUAL;,WINES FOR EACH COURSE NOTED;ALL SPEAKERS LISTED; COMMITTEE MEMBERS LISTED;,1899-416,1899-05-06,The Colonial Club,,,complete,8,30
24005,MANN FANG LOWE CO.,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 3.5 X 5.5,,PRICED CHINESE MENU; DRAWING OF RESTAURANT ON COVER; RED PRINT; DATE NOTED BY FEB;,1905-260,1904-04-19,Mann Fang Lowe Co.,Dollars,$,complete,4,49
24009,CAFETERIA-LUNCH,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 5.75X9.5; ILLUS;,,PRINED MENU; DAILY SPECIAL DISHES WRITTEN IN PURPLE INK; FIGURE OF GOLFER WITH COMMENT;,1900-863,1900-02-10,Cafeteria Lunch,Dollars,$,complete,4,114
24017,FOURTH DIVISION OF BELLEVUE HOSPITAL,PROF;,"NEW YORK, NY",NEW YORK,NY,CARD; 4.25X7;,ANNIVERSARY;,WINES LISTED; PL NOTED BY FEB;,1907-487,1907-05-08,Fourth Division Of Bellevue Hospital,,,complete,2,19
24020,PROFESSOR JOHN W. BURGESS ?,,"NEW YORK, NY",NEW YORK,NY,CARD;4.5X6,,"ABOVE INFORMATIN HANDWRITTEN ON BACK OF CARD,ATTCHED CARD WITH NAME MR. FORD WRITTEN MAY BE A PLACE CARD,YEAR HANDWRITTEN",1885-030,1885-12-17,Professor John W. Burgess ?,,,complete,2,24
24022,NATIONAL ARTS CLUB MEMBERS,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; ILLUS; 6.5X 10.25;,COMPLIMENTARY/TESTIMONIAL,GREEN STOCK COVER; CLASSICALLY DRESSED WOMAN;,1908-064,1908-01-22,National Arts Club Members,,,complete,4,18
24052,BAY STATE HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7.25 X 12.25;,,PRICED MENU AND WINE LIST;,1900-457,1900-01-22,Bay State Hotel,Cents,c,complete,4,386
24053,THE NEW YORK LIBRARY CLUB,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 5X8;,COMPLIMENTARY/TESTIMONIAL,"EACH COURSE AND EACH ENTRY FOLLOWED BY MANY LITERARY QUOTATIONS; MENU IN FRENCH; SKETCH OF OWL, BOOK & SCEPTER ON COVER",1895-007,1895-01-11,The New York Library Club,,,complete,4,15
24065,SOCIETY OF THE ALUMNI OF CITY CHARITY HOSPITAL,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; 6X9;,ANNIVERSARY;,"WINES LISTED WITH COURSE; TOASTS, OFFICERS AND BANQUET COMMITTEE LISTED;",1905-376,1905-05-10,Society Of The Alumni Of City (Charity) Hospital,,,complete,4,21
24068,ALUMNI ASSOCIATION OF THE NY HOMEOPATHIC MEDICAL COLLEGE & HOSPITAL,EDUC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 6.25 X 8;,ANNUAL,ALL SPEAKERS LISTED; LIST OF OFFICERS INCLUDED;,1899-414,1899-05-04,Alumni Association Of The Ny Homeopathic Medical College & Hospital,,,complete,4,22
24089,PRIVATE PARTY?,,"NEW YORK, NY",NEW YORK,NY,"CARD, ILLUS; COL; 5.5 X 7; COL;",(SOC?),FRENCH; GIRL IN COSTUME OF ITALY(?); SEATING PLAN ON BACK;,1891-029,1891-03-01,Private Party(?),,,complete,2,29
24106,STEAMSHIP & SHIPPING TRADE OF THE NY PRODUCE EXCHANGE,PROF;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; RIBBON TRIM; ILLUS; COL; 5.75 X 7.5;,ANNUAL,WINES LISTED; ALL MEMBERS INCLUDED',1898-069,1898-02-05,Steamship & Shipping Trade Of The Ny Produce Exchange,,,complete,8,29
24112,CITY HALL CENTER,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 6X7.5;,,"40c LUNCH; A LA CARTE PRICED MENU; ""ALL OF THE ABOVE DISHES ARE READY & WILL BE SERVED IN TWO MINUTES AFTER ORDER IS GIVEN;"" [DATE HANDWRITTEN]; PHOTO OF GENTLEMAN ON COVER, PRESUMABLY G. ZITZLER, PROP; DECORATIVE BORDER; PHOTO OF BROADWAY-CHAMBERS BUILDI",1901-663,1901-03-14,City Hall Center,Dollars,$,complete,4,40
24120,WESTMINSTER KENNEL CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 4.25X10;,ANNIVERSARY;,WINES LISTED; SKETCH OF DOG ON TOP;,1907-212,1907-02-12,Westminster Kennel Club,,,complete,2,14
